user,sku,category,query,click_time,query_time
85e1553e1762f25d19d52fe460bdf4590ec83a5f,9845581,pcmcat143000050011,"Beats powerbeats sport","2011-09-30 23:49:31.415","2011-09-30 23:48:39.221"
85eb1a10cd7bd18cb5ba90b1a373ac092216b614,3061302,abcat0703001,PS3,"2011-10-23 20:18:37.488","2011-10-23 20:18:04.248"
85eca4543b838b1a8e1c38315923ba62a2b11c8a,9225411,abcat0201011,Tv,"2011-08-17 12:18:41.125","2011-08-17 12:18:13.488"
85ece44fbd8e46715f5e0c9c5c6388131d11f307,2842056,pcmcat209000050008,iPad,"2011-08-24 10:21:14.671","2011-08-24 10:20:50.707"
85efbcd0a12a9385a089724788ed21f7a4dfea25,1222817,pcmcat180400050000,"Nikon d3100","2011-09-07 16:54:09.274","2011-09-07 16:53:58.224"
85f14016e128b9642ad89fddf95ca89ab2030c9e,2969477,pcmcat247400050000,"Laptop toshiba satelite a205","2011-09-28 21:09:08.736","2011-09-28 21:08:06.122"
85f3c919ad65eea58ddde1963af51d1705203da9,2658077,pcmcat190000050013,"Apple mac","2011-10-14 11:54:40.845","2011-10-14 11:52:37.239"
85f52dd2741957eedc0490fcf86488e6c60c9518,2390524,pcmcat209000050008,"htc tablet","2011-09-13 14:54:14.657","2011-09-13 14:53:48.039"
85f6e0c19b02943b866a5c9fc2ca5fc2002f191c,2970255,pcmcat247400050000,"toshiba laptop","2011-10-25 23:12:59.662","2011-10-25 23:12:45.281"
85f81d05f844fe0bec4ba74e1e16a2a9de34781b,9172799,pcmcat189600050008,Laptop,"2011-10-06 14:06:07.774","2011-10-06 14:05:02.329"
85fc5b0947e55bad689f0b37db87c1cf1cb02097,2989098,abcat0208011,"bose headphones","2011-10-06 22:37:25.464","2011-10-06 22:37:15.06"
86007e642ccfa968a5954212cbe0507fe6668db5,2969477,pcmcat247400050000,Toshiba,"2011-10-24 21:08:00.062","2011-10-24 21:07:04.885"
8602677f5df79f9839f9b629cd4473ee5dfa69e2,9755322,pcmcat247400050001,Laptops,"2011-08-15 17:42:15.139","2011-08-15 17:41:06.283"
86045056674f090a5f5cb7d969fe12b0b4916212,9755322,pcmcat247400050001,"Apple laptop","2011-10-06 23:01:14.351","2011-10-06 22:59:55.245"
860967cace7f1d6dab857f6c6191c3053c655140,2620821,abcat0101001,2620821,"2011-09-17 10:04:01.459","2011-09-17 10:03:49.561"
86096ca5594ca567f4a15f57f36afc5e7fd0be8c,3674224,pcmcat247400050000,"Hp laptops","2011-10-17 21:12:00.674","2011-10-17 21:10:00.363"
860d01d45c4ccf18d372a47bd5b0877266bbc639,2842056,pcmcat209000050008,"hp touchp","2011-08-24 13:57:42.683","2011-08-24 13:57:31.243"
860f8dcbbd8aa1c21a54e587ecee084e93f2965b,1162184,abcat0701001,"Used xbox","2011-09-28 18:50:41.641","2011-09-28 18:49:34.638"
860fac9b5d9515f6c4ef7a921a58af1099c6c16c,1303056,abcat0508009,powerpoint,"2011-10-06 22:22:45.512","2011-10-06 22:22:40.079"
86189c6f75c1e0c77ab3bc100f81c85d54e22c86,1945531,pcmcat209000050007,Apple,"2011-08-13 01:28:15.118","2011-08-13 01:25:14.613"
8625da96546ffeb3320968c91b7e959300b04b86,2506119,pcmcat193100050014,kindle,"2011-08-19 18:44:52.07","2011-08-19 18:42:41.774"
8628b0862d903fc2a00779e9f16e79a32f898874,1162184,abcat0701001,xbox360,"2011-08-30 13:56:25.946","2011-08-30 13:53:02.057"
862d0a6587c485cc8232d0d4d81881a39e9460df,8208389,pcmcat147700050016,"play station","2011-10-25 22:00:15.835","2011-10-25 22:00:00.488"
862f190849810f950aa51770a3b350238ae0eada,2390524,pcmcat209000050008,"htc flyer","2011-10-06 07:20:55.181","2011-10-06 07:20:36.276"
863395a26303435a733f9f7fe48b993f96e25da9,1331156,pcmcat128700050041,"Apple tv","2011-09-18 12:25:28.606","2011-09-18 12:25:08.062"
8633b8d4f7b32a8817ebec92844e5aa80937bb2f,2842092,pcmcat209000050008,Tablets,"2011-09-05 19:28:51.222","2011-09-05 19:28:28.302"
863cb32056575b058825e0c8d40809ffcca61027,9755322,pcmcat247400050001,"macbook pro","2011-09-06 11:49:54.766","2011-09-06 11:45:19.442"
863fe68c97b715bd052b04c8ac48fbca88aa3f8d,9225377,abcat0201011,"iPod touch","2011-10-07 22:53:28.939","2011-10-07 22:52:16.081"
8641058fa765fd375fec26068e299c5fea010209,2620821,abcat0101001,"lcd tv","2011-10-18 20:00:22.53","2011-10-18 20:00:15.614"
864380430ba3e77fd2f28e1351ba891ba37ca859,1623912,pcmcat247400050000,laptops,"2011-09-23 23:01:21.613","2011-09-23 22:58:58.258"
864439a6d4c170cd6ec0c472806fc005643df7d5,3674224,pcmcat247400050000,"Riverbank ca","2011-10-24 12:52:09.022","2011-10-24 12:48:14.49"
8645eef0e23aa09632a59ca4c0516797df6cf696,9755322,pcmcat247400050001,"2371074 2126339 2126108","2011-10-22 15:32:24.764","2011-10-22 15:31:47.012"
8647b57a9d2aacfeb5c1a00cb057e02bf071f0bd,1161725,abcat0201011,"iPod nano","2011-09-17 07:54:56.638","2011-09-17 07:54:30.111"
8649e2d2f15465398ac67333d92d340c3fc006d1,2809771,pcmcat209000050008,touchpad,"2011-09-10 19:00:35.764","2011-09-10 18:59:48.263"
864a4b94d48887caae612a6fbaf65dbf1235c245,1853531,pcmcat164200050013,laptops,"2011-08-23 23:02:16.509","2011-08-23 22:59:19.571"
864cb0fc518333162055194bdd94de41b1522df2,2842056,pcmcat209000050008,Ipad,"2011-09-03 22:54:54.321","2011-09-03 22:54:31.408"
86501c4e7f2417a0d662c7b5ceac6cdf98027b26,8915178,pcmcat143700050032,battery,"2011-10-19 23:25:46.196","2011-10-19 23:23:56.546"
8652d5572214edc1eb643fe519aa8b49ed87e00e,2809771,pcmcat209000050008,"Samsung galaxy","2011-09-16 14:58:48.87","2011-09-16 14:57:10.749"
8653f5ae592712aeaad427921d35a4cd6a698e4b,3209231,cat02015,xmen,"2011-09-17 22:34:43.262","2011-09-17 22:34:03.349"
8654d83ba14d84ec0576487149e873454de51207,9755322,pcmcat247400050001,apple,"2011-09-01 17:55:27.398","2011-09-01 17:53:17.131"
8655efbe4778cf176fcf29d56fe9e6abce4c61ba,8915178,pcmcat143700050032,battery,"2011-10-06 23:09:16.177","2011-10-06 23:08:53.669"
865748a26a2d3aa06e1abfec0278db22de4fdc84,2842056,pcmcat209000050008,"htc flyer","2011-10-06 07:59:39.353","2011-10-06 07:59:12.1"
8666747293cd37710c4257e8298f7c646a5b23a3,1222817,pcmcat186400050004,"Digital slr","2011-09-22 13:01:10.57","2011-09-22 12:59:22.161"
86693e4e5d70a1655db81b873c243eb7cc065d8e,1945595,pcmcat209000050007,Ipad2,"2011-08-30 05:21:07.07","2011-08-30 05:20:02.77"
866b0fa684fc2ea763ce1fe959851214aca39b5b,3487784,pcmcat209400050001,"iPhone 4s","2011-10-29 14:54:01.465","2011-10-29 14:53:48.094"
866d195cc2dba055e2bbf65f9cd6f30f393f0bb1,9492426,pcmcat143000050007,"Beats by dre","2011-10-26 19:15:02.705","2011-10-26 19:12:05.262"
8671eb1fe48cec920accfc02f8efcceabf97118c,2842056,pcmcat209000050008,tablet,"2011-09-22 14:25:19.158","2011-09-22 14:21:19.183"
8678c68192bba6bbb76f9211f5b15d9147c22586,9492426,pcmcat143000050007,Beats,"2011-10-02 10:52:19.123","2011-10-02 10:50:43.954"
867d65d8a9a9aa38c296aacedd6f3315f9e6fdf8,2842056,pcmcat209000050008,"Hp touchpad","2011-08-28 02:09:48.524","2011-08-28 02:09:38.627"
8681e74e8c14ce7161f571ba35137ddb6388d592,1232474,pcmcat144700050004,"dr dre beats","2011-10-20 22:19:26.635","2011-10-20 22:19:11.082"
8687a38a3c6e321f6558df61dbf22d8f44bed32d,8229044,abcat0503013,"Cable modem","2011-10-13 06:46:34.311","2011-10-13 06:45:57.592"
868985a5fdc0b34f8f13d089f24f7e6639108596,2620821,abcat0101001,"lcd tv","2011-10-24 22:56:50.355","2011-10-24 22:56:45.881"
869222e4c5438c745d58203a453f3565b48f20fb,3061302,abcat0703001,"Playstation 3","2011-10-27 19:12:58.562","2011-10-27 19:10:04.132"
8697df5bf696ac269d8da23d2b75278612b09267,2803428,abcat0706002,"Just dance","2011-10-14 16:55:41.553","2011-10-14 16:54:26.942"
86984b8f413b681ce8ad629455f2da256a77816f,9755322,pcmcat247400050001,Apple,"2011-09-06 18:41:46.842","2011-09-06 18:38:33.745"
869c430f6b9b8dece99e21c35e4000996a900864,3103247,cat02015,"Xmen first class","2011-09-08 16:37:05.128","2011-09-08 16:36:34.981"
869e8aa7da71c33284aa2dc1ab857b5cc47bcf52,2842092,pcmcat209000050008,"hp touch pad","2011-08-22 00:53:46.681","2011-08-22 00:52:19.906"
86ad349491b1c35ca9bb4aa6c8ff55208ffa4847,2971078,pcmcat138500050001,laptop,"2011-08-26 19:03:59.967","2011-08-26 19:03:15.149"
86b6405afde082f6ada3b3b50c25c1f5841700f8,2842092,pcmcat209000050008,"Hp touchpad","2011-10-02 08:35:19.647","2011-10-02 08:34:37.627"
86b70d70e7f5ba4c44f8d8d559d3c5fafcb967ac,1623912,pcmcat247400050000,"Hp laptop","2011-09-04 14:55:17","2011-09-04 14:52:32.923"
86b75a4dbcb6a1d5e927b612c1c86fb99a902a70,1251981,pcmcat186100050006,"external hard drive","2011-09-16 19:31:02.447","2011-09-16 19:28:52.446"
86b7fea562d57adae25b622d47f98f1a0a1f922e,9225411,abcat0201011,"iPod touch  5g","2011-09-17 21:32:03.646","2011-09-17 21:31:17.15"
86bc35001e1da506e0ab4edf6cd433e1996ee403,2512059,pcmcat209000050008,acer,"2011-09-08 12:03:10.046","2011-09-08 12:02:48.106"
86d51febd6c777e263bdb6fcd6edc20dd356037c,2775225,pcmcat247400050000,FallSale_Computers_20110930,"2011-10-01 12:04:55.277","2011-10-01 12:04:17.993"
86dbd981b0875f00984a2a61ef0cce212bf08a21,2475916,pcmcat209000050008,"ASus pad","2011-09-05 21:17:59.466","2011-09-05 21:16:46.13"
86e180f72194e5dda8adefbda45c3573b4bf88bd,8208389,pcmcat147700050016,"play station 3","2011-10-25 23:50:07.33","2011-10-25 23:49:04.528"
86e2a02ab5d0091bebfe631dbabc1542714b864c,2265381,pcmcat209000050008,playbook,"2011-10-01 02:58:59.351","2011-10-01 02:58:38.154"
86e38bd041faf4fa0eb7256149cb36bc87c071d5,1222817,pcmcat186400050004,NikonD3100,"2011-09-22 17:47:38.483","2011-09-22 17:46:43.776"
86e4333fd1f6e47da0943e4365b86aebae7b2ca5,9755395,pcmcat247400050001,"Laptop apple","2011-08-19 21:22:32.045","2011-08-19 21:21:49.438"
86e639677a78929d9044aece74f662ef7b8d640e,2842092,pcmcat209000050008,Touchpad,"2011-08-19 19:22:10.047","2011-08-19 19:21:54.698"
86f38dbffc1f9ade622a5c7a6b1917f8ee906908,2836657,abcat0503013,"docsis 3 cable modem","2011-10-15 15:12:10.129","2011-10-15 15:11:53.847"
86fcc06efd54f1c0727599e4b8298a859bc3445e,2539739,abcat0706001,"wii console","2011-10-11 22:08:10.889","2011-10-11 22:07:57.18"
86fda103c05a2eabc42fe7d80cecc10fe82ddf0a,9225377,abcat0201011,"iPod ear buds","2011-10-05 20:34:08.007","2011-10-05 20:33:44.023"
86fdeba519d38502685a8927039f3a6e05908053,3487648,pcmcat209400050001,iPhone4S_20111005,"2011-10-21 13:02:40.717","2011-10-21 13:00:03.319"
8717002fae52d475b51088b47298e84efd81184e,1222817,pcmcat186400050004,l120,"2011-10-16 07:15:57.594","2011-10-16 07:14:47.866"
871d7d4f4e27cdbf0f91e25015da660a7bae5016,2842056,pcmcat209000050008,"Hp touchpad","2011-08-23 15:18:47.445","2011-08-23 15:18:19.077"
87267c11fb7faa25fb75f6515b1804141ef003d7,1623912,pcmcat247400050000,LaborDay_Computers_20110902,"2011-09-04 18:30:55.836","2011-09-04 18:29:32.607"
872a7251dffba9febd8876abd90730138bff80a3,2842092,pcmcat209000050008,"hp touchpad","2011-08-24 01:48:08.957","2011-08-24 01:45:37.342"
872dcd94d2b66b52b02b4ef5bd78011743353d96,9744971,pcmcat166000050027,TiVo,"2011-09-10 03:45:25.941","2011-09-10 03:44:47.913"
872f37f440fb5f530a48c55edfae566beb12a92e,2842056,pcmcat209000050008,Touchpad,"2011-08-21 10:27:51.457","2011-08-21 10:27:35.652"
8732324e7c41b16507384018bd3e849d29ac6a29,1251336,abcat0715007,"xbox 360","2011-10-19 23:42:45.617","2011-10-19 23:41:57.253"
87385061176a7d3416d2c9939f3960dcbdd632fa,2512059,pcmcat209000050008,"Acer tablet","2011-08-17 20:15:09.825","2011-08-17 20:12:25.21"
87387ba4d5646b3903fea99ecbf6a25d2065a497,2475916,pcmcat209000050008,"ipad survival","2011-09-15 00:24:28.159","2011-09-15 00:23:45.907"
873b450a4d5c2d8fe15737c5128594c8a4ee9b22,2775225,pcmcat247400050000,ColumbusDay_Computer_20111009,"2011-10-09 08:11:03.339","2011-10-09 08:09:54.023"
8742d5d7e20289bfc68f3d87c91a5b84d3ba7c07,2512059,pcmcat209000050008,"acer iconia","2011-10-23 02:56:38.697","2011-10-23 02:55:14.138"
8744d61a0129bd74335a718354cc39f00965bf0e,1945531,pcmcat209000050007,iPad,"2011-09-21 22:46:25.524","2011-09-21 22:45:48.506"
874711be5c6e9c413459ee0f2749a337459abe0b,9845581,pcmcat143000050011,"Solo hd","2011-09-23 14:48:20.044","2011-09-23 14:44:58.375"
8749fe32db50acd6267936f286d20ebc4612c6a3,2842056,pcmcat209000050008,intel,"2011-08-22 19:59:04.455","2011-08-22 19:58:08.013"
874c45e69dc46d36932b8008e5394f32653dfcc7,2775225,pcmcat247400050000,FallSale_Computers_20110930,"2011-09-30 18:48:51.167","2011-09-30 18:47:50.206"
87522cb273dda9ab267a21822fd6474743fd61a1,1946197,pcmcat209000050008,xoom,"2011-08-12 14:17:14.595","2011-08-12 14:16:42.962"
8759566f7a4286a24b5887fc5d238fc7fcb2b5a0,2836657,abcat0503013,"dsl modem","2011-10-04 20:03:04.504","2011-10-04 20:00:01.55"
875b1456f2b9ba3e8ae02aa9a1a9c4ce5b3ca27e,3143987,cat02012,"Lil wayne","2011-08-30 04:40:34.872","2011-08-30 04:40:16.592"
875b945134f3217f2849bc824ba276392056d9c2,2842092,pcmcat209000050008,Touchpad,"2011-08-22 07:46:16.867","2011-08-22 07:45:45.592"
876f24617af8f712cf3fc221729e077ebdd0d0c9,2769576,pcmcat209000050008,"Toshiba thrive TabletS","2011-09-20 11:07:48.551","2011-09-20 11:07:44.564"
8770686394a664ac57f727ab7a9577bb529d075a,1222817,pcmcat180400050000,"nikon camera","2011-09-02 16:46:19.333","2011-09-02 16:41:24.789"
877473c85e2c812bc86dd4d15e83e5ba7640764a,3303069,pcmcat248500050020,"wii game system","2011-10-25 23:55:56.365","2011-10-25 23:55:29.847"
8780073c0f4e9361e32e105589bfc708500674ea,2842056,pcmcat209000050008,touchpad,"2011-08-28 09:29:13.387","2011-08-28 09:28:59.123"
8781f676335b4474e3aa55c27e0129a9b2519630,9755322,pcmcat247400050001,"Mac book","2011-10-30 23:42:54.825","2011-10-30 23:42:45.067"
87869b4c0009a519f04e92c2e8ad7e69cdf05735,2842056,pcmcat209000050008,HP,"2011-09-30 11:22:08.779","2011-09-30 11:20:04.552"
878bbd0622bc02adad29f0a57b49dad818b42e81,2204211,pcmcat144700050004,"Reward zone","2011-10-07 09:33:22.471","2011-10-07 09:33:09.936"
879993b8894db16d7ddb079c096c589c6f0a89f9,2138389,abcat0101001,tosiba,"2011-09-18 22:17:15.399","2011-09-18 22:16:36.406"
879a1fcacacc9780297be1785fa93367b70c82f3,2775225,pcmcat247400050000,ColumbusDay_Computer_20111009,"2011-10-09 06:07:58.43","2011-10-09 06:06:39.895"
879d281d73c1b3150488aa50df95f3416496a45f,3232178,cat02012,"new releases music","2011-08-29 16:03:49.838","2011-08-29 15:59:20.742"
87a02b78b6a831a1027952c955e957cc69e0b5db,2989098,abcat0208011,"mobile speaker bose","2011-10-12 22:09:37.851","2011-10-12 22:07:58.917"
87a7e5670ab92590703190d4eac2b4d6e26f1d1e,1303056,abcat0508009,"Disneys Alice and wonderland","2011-09-17 22:11:25.794","2011-09-17 22:11:03.811"
87ace8f47253ca5b6a50bff76c74e36744d2417b,9225411,abcat0201011,"iPod touch 32gb","2011-08-15 19:17:44.338","2011-08-15 19:17:15.93"
87ad285151d4f015e74fb5d9643a70449aaef4ec,1831054,abcat0101001,"lcd tv","2011-09-22 16:05:43.023","2011-09-22 16:05:40.087"
87b4940aeec66e9f0ee3abc6863604a35be97d26,1623912,pcmcat247400050000,Ipad,"2011-10-01 12:44:26.739","2011-10-01 12:40:42.831"
87b515b6f098833fac7bd1489759d8bd8c7f9f63,1331156,pcmcat128700050041,"Insigna tv","2011-09-24 04:28:27.217","2011-09-24 04:27:46.826"
87b62ca27446d8ee393443e6e02573ee0d8e9937,1517163,pcmcat193100050014,"Nook color","2011-10-07 21:51:56.749","2011-10-07 21:51:33.342"
87ba6110d6bce7bfe15fb298a127460445635641,3674224,pcmcat247400050000,"hp notebook","2011-10-25 23:21:46.143","2011-10-25 23:21:15.786"
87bd3d04c74f34e08355588c4039cd6030562cd3,1257136,pcmcat231700050017,"Logitech revue","2011-09-02 16:11:51.779","2011-09-02 16:11:34.804"
87bdc7346510214fa3e2806d6f86833029beb82a,8856865,pcmcat209700050013,Tablets,"2011-09-24 08:02:54.728","2011-09-24 08:02:11.929"
87c82dc54f6dfde8b82d6c99da6eb8d1b3300f7a,2842056,pcmcat209000050008,"HP tablet","2011-08-24 23:42:53.017","2011-08-24 23:41:13.798"
87ca78bc0bf52700900e076fe0b3b82f6eadd8c6,1623912,pcmcat247400050000,LaborDay_Computers_20110902,"2011-09-03 18:21:42.457","2011-09-03 18:21:14.861"
87d07acc2d1fbf1c51e770537f0455d7974d9d02,2512059,pcmcat209000050008,"acer tablet","2011-09-05 14:02:57.71","2011-09-05 14:02:30.065"
87d53eca5ec02e0e70320ccc022f234a16d4ac4d,3247045,cat02015,"transformers dark of the moon","2011-09-24 12:31:26.251","2011-09-24 12:30:42.405"
87db6f5bc7fccea7ad59268f5aa636472a9d0fc1,2375201,abcat0703002,"madden 12","2011-08-26 06:48:17.525","2011-08-26 06:48:07.976"
87ddd3965c50865e20026fc7a0a482aed5cb329e,3061366,abcat0703001,"Play station 3","2011-09-05 01:07:50.641","2011-09-05 01:05:21.87"
87df1a6c87067b292f3adf2ad44b149bd41fc7fb,2971078,pcmcat138500050001,laptops,"2011-09-04 18:14:26.552","2011-09-04 18:13:37.187"
87e21f34e4bca179770411375d6cbdf5a46dfea4,1251336,abcat0715007,"Xbox 360 games","2011-09-02 19:09:32.506","2011-09-02 19:09:22.276"
87e3e43086c49bd963632dafe29af2b247e7aaa3,9809492,pcmcat158900050018,"projector screen","2011-10-06 23:24:01.94","2011-10-06 23:23:56.148"
87e4268bad7a51d8a8968c2af2f9df814c257a8d,3247045,cat02015,"transformers  bluray","2011-09-30 10:11:13.583","2011-09-30 10:09:23.431"
87e83184171250483a410a2e12b2400ce7b1e007,2925714,pcmcat247400050000,LaborDay_Computers_20110902,"2011-09-02 14:30:14.518","2011-09-02 14:29:36.656"
87e843ca1d202592d067a7024a61bde81bba6207,1232474,pcmcat144700050004,"dre beats","2011-10-16 16:48:07.882","2011-10-16 16:47:22.479"
87f19de809238d046f7f486b803d5f29b259c431,2842056,pcmcat209000050008,"Hp tablet","2011-08-22 10:53:47.14","2011-08-22 10:53:21.155"
87f612af7707e8157a515fdc1c919b2552d74eaf,2842056,pcmcat209000050008,"Hp touchpad","2011-08-23 11:58:19.54","2011-08-23 11:58:04.471"
87f7dfa958aa8fb4e4c768d11fff36629b548e7e,1535836,pcmcat247400050001,mac,"2011-10-09 17:37:22.001","2011-10-09 17:36:46.605"
87f951ab29bcc281908e908cd565ef4862d87809,2873059,abcat0701001,"gears of war console","2011-09-20 08:47:22.455","2011-09-20 08:47:09.15"
87fa24219e0597fa5134477e36ad02480f6aa7b1,2049039,abcat0401004,"Nikon 14mp","2011-10-29 08:30:55.6","2011-10-29 08:30:19.8"
87fac552e56e6be29a6d37b1ff2d93ba5f2b746a,2842056,pcmcat209000050008,"Hp Tablet","2011-08-21 16:08:20.444","2011-08-21 16:06:57.077"
88003765de6bf8ab4170a43efcadf2e58654c70d,2550164,cat02015,Scareface,"2011-09-10 11:29:44.086","2011-09-10 11:28:44.132"
8800a3ac0b0a46149c18fc8f3e5012564d2e6d35,2620821,abcat0101001,"lcd tv","2011-10-17 07:50:39.402","2011-10-17 07:50:35.463"
880194c1a3445378533953bb4b25ea9a641fc30b,2339322,pcmcat209000050007,iPad,"2011-09-19 11:13:30.862","2011-09-19 11:12:12.187"
880ee67e2d2f80796c8b9bd1b75b9191f4508e58,1517163,pcmcat193100050014,"Nook color","2011-09-06 17:36:27.568","2011-09-06 17:35:02.468"
88126f307853a0813159e5c89af019ac9e69a4a1,2842056,pcmcat209000050008,"Hp tablet","2011-08-22 20:24:03.543","2011-08-22 20:23:57.165"
8822e371ede612e54e0350908954e6328f2f4c6a,9225377,abcat0201011,"Apple ipod","2011-10-18 18:30:47.122","2011-10-18 18:29:44.799"
882e766a88a7eb5e24f54f3318229de2438ef372,3103247,cat02015,thor,"2011-09-22 00:10:02.104","2011-09-22 00:08:58.952"
882fa03640dfe5123b9316c407d2179e18a89cd1,2842092,pcmcat209000050008,"Blackberry playbook","2011-09-25 09:44:46.426","2011-09-25 09:43:34.424"
8832fff913875138cdf79f6119d7b7296bd1f312,2817582,pcmcat209000050008,Galaxy,"2011-09-02 21:18:59.808","2011-09-02 21:18:46.752"
88337147c5ed8baeab49eb0b574036be735a5ae7,2506119,pcmcat193100050014,kindle,"2011-10-04 12:40:37.351","2011-10-04 12:40:12.572"
8833bcf1a8403be02e4c83555d480510168e4342,2842056,pcmcat209000050008,"hp touchpad","2011-08-21 05:12:25.804","2011-08-21 05:12:07.638"
8835e7e875f33dfb2fb975e55aea8a15cad0890f,3168067,cat02719,"Watch the throne","2011-08-14 18:07:33.513","2011-08-14 18:07:18.856"
88378e30143385edb521a3b4f47a9984b4b8c9cc,3061302,abcat0703001,"Ps3 console","2011-10-10 21:21:12.612","2011-10-10 21:19:13.053"
883d4be7ff700c4198dea7fd31e4e257944beb8a,1230537,pcmcat201900050009,"iPhone screen protector","2011-10-25 17:19:33.217","2011-10-25 17:19:25.874"
883d641af800dfdac2f66ffdcac16980a75a338e,3061302,abcat0703001,"Play station","2011-10-20 19:17:32.833","2011-10-20 19:16:40.387"
88414051f720c890a065522f74ec47922a782f4a,2390524,pcmcat209000050008,"htc flyer","2011-10-06 07:01:50.077","2011-10-06 07:01:44.004"
8842844a4e28d722a7f18f2e8f17aabb379ec268,2658077,pcmcat190000050013,"Apple desktop","2011-10-03 15:32:31.107","2011-10-03 15:30:34.108"
8843048135732fb516189ac2ee5d4eb27f7b66b3,1945595,pcmcat209000050007,"IpAd 32gb","2011-09-06 11:26:08.933","2011-09-06 11:25:52.666"
8848692c5ad5e96cb376bb1014a8f69354b151c4,2138389,abcat0101001,"lcd tv","2011-10-07 12:07:14.555","2011-10-07 12:07:10.219"
884aaf99d8318dda1fcbe3bcecd0ba44345a3c54,2893174,abcat0101001,"lcd tv","2011-10-28 09:44:40.124","2011-10-28 09:44:11.542"
884ca4c4e9e5c36e66a250910574538ae83481d9,2842092,pcmcat209000050008,touchpad,"2011-09-10 03:47:32.453","2011-09-10 03:47:01.82"
88543c80dac3ba5cc39766f5462358dd06a2e81c,1623912,pcmcat247400050000,LaborDay_Computers_20110902,"2011-09-02 18:01:42.363","2011-09-02 18:00:51.356"
885876d49b661dcef994ba29c7228a02713ef6f3,2414049,pcmcat162100050040,"Boost mobile il","2011-08-25 22:34:49.681","2011-08-25 22:34:27.978"
885f58945d3e7ff40f178c2d43f565e7a50d3d02,9744971,pcmcat166000050027,TiVo,"2011-08-29 14:43:02.132","2011-08-29 14:42:12.406"
885f84f93ff92c65c0e768a3839f9f6746534495,3487648,pcmcat209400050001,"Iphone 4s","2011-10-14 17:33:47.855","2011-10-14 17:31:58.91"
886114356fe279a2e90e7f54eb8a1bdc2c9c8211,2803428,abcat0706002,nintendo,"2011-10-25 22:46:40.453","2011-10-25 22:45:54.187"
8867c857ffc6f314a81b49ade07a9a61955414ac,2775225,pcmcat247400050000,ColumbusDay_Computer_20111009,"2011-10-09 08:40:40.229","2011-10-09 08:40:38.145"
886a22b6f5f911753d854ff48c94c09daf9b939b,2339322,pcmcat209000050007,Ipads,"2011-10-12 06:21:12.644","2011-10-12 06:19:34.238"
886bb74f4f7315e16bf10eb1b9d91f3d0cd47f40,3674224,pcmcat247400050000,"Ipod mini","2011-10-28 19:31:39.17","2011-10-28 19:30:35.466"
8870111859dbc1c04bdcbe9c82cc108dd03e6033,9809492,pcmcat158900050018,projector,"2011-10-02 18:45:12.878","2011-10-02 18:44:13.607"
8870fe7546aad994f67b49d1eb678243dcfb37ae,9947181,pcmcat253300050012,"Printer double sided","2011-10-04 14:22:16.473","2011-10-04 14:21:46.598"
88801f607bd98968dac3972161497209598213e8,1257136,pcmcat231700050017,"google tv","2011-10-18 13:28:22.655","2011-10-18 13:28:14.869"
8881f152e9b0e5db86863195d29ba7edc9902b64,3103247,cat02015,Thor,"2011-09-09 17:47:12.208","2011-09-09 17:46:41.819"
8882ea505f57cb035f77fd6b99ad0133f78cddab,2204211,pcmcat144700050004,Headphones,"2011-09-24 22:48:03.706","2011-09-24 22:47:15.879"
8889f233d97c471e6f08c920fd8f30d04333823e,9836718,pcmcat144700050004,"Dr.dre heaphones","2011-10-10 14:53:54.083","2011-10-10 14:51:42.225"
888fc264446e8f06ba3ec11046a698b13f254254,2512059,pcmcat209000050008,tablets,"2011-10-23 20:03:21.835","2011-10-23 20:00:32.438"
889057fac6fe633e80202bc7c15e40493aa3ddd1,2506173,pcmcat193100050014,"amazon fire","2011-10-09 22:04:27.978","2011-10-09 22:03:47.095"
88908cff391d6eeaf88af5e5af488ca556638a2d,8208389,pcmcat147700050016,"blu ray","2011-10-25 22:37:32.447","2011-10-25 22:36:45.327"
889607741dbe93cc0dd39754f36742951ae454da,2842092,pcmcat209000050008,"Hp touchpad","2011-08-21 22:17:19.693","2011-08-21 22:16:54.973"
889a3e09de4591b0c7981867129fc260370da0f3,2550164,cat02015,Starwars,"2011-09-05 01:28:28.252","2011-09-05 01:26:54.43"
889b1b62e50731a9fc09ceaaf43f87c61f63fbfe,3122039,pcmcat50300050014,"droid bionic","2011-09-13 19:46:36.381","2011-09-13 19:46:07.594"
889b407d1e5c0cfe14935e14762a02b598868c6b,9755322,pcmcat247400050001,MacbookPro,"2011-08-29 20:37:37.186","2011-08-29 20:37:27.358"
88a063227b84bdd96a9864a03d783e0a503a8166,2842092,pcmcat209000050008,touchpad,"2011-08-27 08:01:51.816","2011-08-27 08:01:33.866"
88a81df79791665b51b89a25c7093911301f1889,1945531,pcmcat209000050007,ipads,"2011-09-04 21:58:20.776","2011-09-04 21:57:36.236"
88ae69d2358811ee5e0f41a8aaeaa451b71ec1f6,2738738,pcmcat164200050013,"Acer netbook","2011-09-05 11:05:13.131","2011-09-05 11:04:35.265"
88af89756e9347152688ec82be6cc39ad8f1863a,1623912,pcmcat247400050000,LaborDay_Computers_20110902,"2011-09-03 12:35:00.485","2011-09-03 12:34:44.561"
88b141915a8c467b696b6be2a18129fbf8750b75,9755322,pcmcat247400050001,mac,"2011-09-29 19:25:20.667","2011-09-29 19:21:43.808"
